Daytime_evening_attendance;Previous_qualification_grade;Admission_grade;Displaced;Educational_special_needs;Debtor;Tuition_fees_up_to_date;Gender;Scholarship_holder;International;Curricular_units_1st_sem_grade;Curricular_units_2nd_sem_grade;Unemployment_rate;Inflation_rate;GDP;Status;Marital_status_grouped;Application_mode_grouped;Course_grouped;Previous_qualification_grouped;Nationality_grouped;Mothers_qualification_grouped;Fathers_qualification_grouped;Mothers_occupation_grouped;Fathers_occupation_grouped;Application_order_grouped;Age_at_enrollment_grouped;Curricular_units_1st_sem_credited_grouped;Curricular_units_1st_sem_enrolled_grouped;Curricular_units_1st_sem_evaluations_grouped;Curricular_units_1st_sem_approved_grouped;Curricular_units_1st_sem_without_evaluations_grouped;Curricular_units_2nd_sem_credited_grouped;Curricular_units_2nd_sem_enrolled_grouped;Curricular_units_2nd_sem_evaluations_grouped;Curricular_units_2nd_sem_approved_grouped;Curricular_units_2nd_sem_without_evaluations_grouped
0;160.0;114.3;0;0;0;1;1;0;0;11.0;12.5;7.6;2.6;0.32;Enrolled;married;others;business_and_management_course;school_edu;portuguese;others;others;others;others;0-1;31+;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;1+
1;133.1;97.0;0;0;0;1;1;0;0;10.666666666666666;11.25;10.8;1.4;1.74;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;professional_or_expert;professional_or_expert;0-1;25-30;0;5-8;6-10;5-8;0;0;5-8;6-10;0-4;0
1;140.0;140.0;1;0;1;1;1;0;0;0.0;0.0;8.9;1.4;3.51;Enrolled;single;others;nature_and_engineering_course;vocational_professional;portuguese;school_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;inter_tech_or_prof_personnel;0-1;25-30;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;126.0;122.5;1;0;0;1;1;0;0;10.8;12.0;8.9;1.4;3.51;Enrolled;single;general;nature_and_engineering_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;unskilled_worker;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;0-4;0
1;130.0;115.7;0;0;0;1;1;0;0;11.0;10.0;8.9;1.4;3.51;Enrolled;single;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;machine_opt_and_installer;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;0-4;0
1;140.0;166.0;1;0;1;1;1;0;0;0.0;0.0;9.4;-0.8;-3.12;Enrolled;single;general;nature_and_engineering_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;0-5;0-4;0
1;120.0;125.3;0;0;1;1;1;0;0;14.4;13.5;12.4;0.5;1.79;Enrolled;single;others;health_course;school_edu;portuguese;school_edu_degree;higher_edu_degree;administration_or_office;professional_or_expert;0-1;25-30;0;5-8;11+;0-4;0;0;5-8;6-10;5-8;0
1;115.0;109.1;0;0;1;0;1;0;0;12.25;13.4;11.1;0.6;2.02;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;0-1;17-24;0;5-8;11+;0-4;0;0;5-8;6-10;0-4;0
1;109.0;108.0;0;0;0;1;1;0;0;0.0;0.0;7.6;2.6;0.32;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;administration_or_office;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;0-5;0-4;0
1;160.0;130.0;0;0;0;1;0;0;0;11.95;12.042857142857144;12.7;3.7;-1.7;Enrolled;others;others;health_course;school_edu;portuguese;school_edu_degree;higher_edu_degree;unskilled_worker;professional_or_expert;0-1;25-30;0;5-8;11+;5-8;0;0;5-8;11+;5-8;0
1;110.0;112.8;0;0;0;1;0;1;0;0.0;0.0;10.8;1.4;1.74;Enrolled;married;others;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;2-3;25-30;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;1+
1;129.0;128.3;1;0;0;1;0;0;0;11.0;11.75;12.7;3.7;-1.7;Enrolled;single;general;business_and_management_course;school_edu;portuguese;higher_edu_degree;higher_edu_degree;professional_or_expert;professional_or_expert;2-3;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;127.0;100.0;0;0;0;1;0;0;0;11.75;13.666666666666666;13.9;-0.3;0.79;Enrolled;single;others;health_course;school_edu;portuguese;higher_edu_degree;higher_edu_degree;professional_or_expert;services_or_seller;0-1;17-24;0;5-8;11+;0-4;0;0;5-8;11+;0-4;0
1;138.0;123.0;1;0;0;1;0;0;0;11.0;10.5;12.7;3.7;-1.7;Enrolled;single;general;nature_and_engineering_course;school_edu;portuguese;higher_edu_degree;higher_edu_degree;professional_or_expert;professional_or_expert;0-1;17-24;0;5-8;11+;0-4;0;0;5-8;6-10;0-4;0
1;130.0;120.0;0;0;0;0;0;0;0;15.428571428571429;14.5;11.1;0.6;2.02;Enrolled;single;others;health_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;professional_or_expert;unskilled_worker;0-1;25-30;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;131.0;122.0;1;0;0;1;0;0;0;14.014285714285714;14.014285714285714;12.7;3.7;-1.7;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;administration_or_office;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;118.0;110.7;1;1;0;1;0;0;0;10.333333333333334;13.333333333333334;12.7;3.7;-1.7;Enrolled;single;general;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;armed_forces;2-3;17-24;0;5-8;11+;0-4;1+;0;5-8;11+;0-4;0
1;106.0;102.2;1;0;1;1;1;0;0;12.401428571428571;11.808333333333332;11.1;0.6;2.02;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;120.0;120.0;0;0;0;1;1;0;0;0.0;0.0;15.5;2.8;-4.06;Enrolled;single;others;nature_and_engineering_course;vocational_professional;portuguese;school_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;services_or_seller;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;130.0;130.0;0;0;0;1;1;0;0;10.8;12.0;12.4;0.5;1.79;Enrolled;single;others;nature_and_engineering_course;vocational_professional;portuguese;higher_edu_degree;higher_edu_degree;unskilled_worker;skilled_worker;0-1;17-24;0;5-8;11+;0-4;0;0;5-8;11+;0-4;0
0;120.0;100.0;0;0;0;1;0;0;0;11.0;10.833333333333334;12.7;3.7;-1.7;Enrolled;single;others;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;services_or_seller;0-1;31+;1+;9+;11+;5-8;0;1+;5-8;6-10;5-8;0
0;100.0;111.0;1;0;0;1;0;1;0;12.333333333333334;11.666666666666666;7.6;2.6;0.32;Enrolled;single;others;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;services_or_seller;0-1;25-30;0;5-8;6-10;0-4;0;0;5-8;11+;0-4;0
0;130.0;130.1;0;0;0;1;0;0;0;11.0;11.25;10.8;1.4;1.74;Enrolled;single;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;25-30;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;124.0;117.5;1;0;0;1;1;0;0;12.858;12.858;9.4;-0.8;-3.12;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;machine_opt_and_installer;0-1;17-24;0;5-8;6-10;5-8;1+;0;5-8;6-10;5-8;1+
1;126.0;120.2;0;0;0;1;0;1;0;14.06;11.242857142857142;12.4;0.5;1.79;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;armed_forces;3+;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;141.0;136.1;1;0;0;1;0;1;0;0.0;0.0;12.7;3.7;-1.7;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;2-3;17-24;0;0-4;0-5;0-4;0;0;0-4;0-5;0-4;0
1;129.0;122.4;1;0;0;1;0;0;0;13.75;12.6;12.7;3.7;-1.7;Enrolled;single;others;business_and_management_course;school_edu;portuguese;higher_edu_degree;higher_edu_degree;services_or_seller;services_or_seller;2-3;17-24;0;5-8;0-5;0-4;0;0;5-8;6-10;5-8;0
1;119.0;105.0;1;0;0;1;0;0;0;11.333333333333334;11.0;16.2;0.3;-0.92;Enrolled;single;others;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;services_or_seller;0-1;17-24;0;5-8;11+;0-4;0;0;5-8;6-10;0-4;0
1;132.0;129.9;1;0;0;1;0;0;0;13.2;12.666666666666666;10.8;1.4;1.74;Enrolled;single;general;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;120.0;111.3;1;0;0;1;1;0;0;11.333333333333334;11.0;9.4;-0.8;-3.12;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;skilled_worker;skilled_worker;2-3;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
0;130.0;127.6;0;0;0;1;1;0;0;0.0;0.0;7.6;2.6;0.32;Enrolled;others;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;25-30;0;5-8;0-5;0-4;0;0;5-8;0-5;0-4;0
1;122.0;126.6;1;0;0;1;0;0;0;14.625;14.142857142857142;11.1;0.6;2.02;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;skilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;126.0;120.1;1;0;0;1;0;0;0;13.375;12.116666666666667;12.4;0.5;1.79;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;machine_opt_and_installer;2-3;17-24;0;5-8;11+;0-4;0;0;5-8;6-10;5-8;0
1;129.0;117.8;0;0;0;1;0;1;0;11.0;13.857142857142858;10.8;1.4;1.74;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;127.0;117.6;1;0;0;1;0;0;0;0.0;11.0;16.2;0.3;-0.92;Enrolled;single;others;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;services_or_seller;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;115.0;109.1;1;0;0;1;0;1;0;13.285714285714286;14.6;12.4;0.5;1.79;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;administration_or_office;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;125.0;120.3;1;0;0;1;0;0;0;11.716666666666669;13.7;13.9;-0.3;0.79;Enrolled;single;general;health_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;administration_or_office;machine_opt_and_installer;3+;17-24;0;5-8;11+;5-8;0;0;5-8;6-10;5-8;0
1;129.0;136.4;1;0;0;1;0;0;0;12.333333333333334;12.833333333333334;7.6;2.6;0.32;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;higher_edu_degree;higher_edu_degree;professional_or_expert;professional_or_expert;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;137.0;124.4;1;0;0;1;0;0;0;12.6;11.0;11.1;0.6;2.02;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;skilled_worker;2-3;17-24;0;5-8;0-5;5-8;0;0;5-8;0-5;0-4;0
1;150.0;120.0;0;0;1;0;0;0;0;14.333333333333334;12.833333333333334;11.1;0.6;2.02;Enrolled;married;others;nature_and_engineering_course;school_edu;portuguese;higher_edu_degree;higher_edu_degree;professional_or_expert;professional_or_expert;0-1;31+;1+;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;117.0;111.8;0;0;0;1;0;0;0;12.0;11.0;7.6;2.6;0.32;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;2-3;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;1+
1;140.0;108.0;0;0;0;1;0;0;0;13.333333333333334;12.2;9.4;-0.8;-3.12;Enrolled;married;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;machine_opt_and_installer;2-3;31+;0;5-8;11+;0-4;1+;0;5-8;6-10;5-8;0
1;130.0;110.0;0;0;0;1;0;1;0;11.666666666666666;11.333333333333334;11.1;0.6;2.02;Enrolled;single;others;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;skilled_worker;skilled_worker;0-1;25-30;0;5-8;11+;0-4;0;0;5-8;11+;0-4;0
0;120.0;119.9;0;0;0;1;0;0;0;10.5;11.0;12.7;3.7;-1.7;Enrolled;married;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;31+;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
0;133.1;106.0;1;0;0;1;0;0;0;13.0;12.5;7.6;2.6;0.32;Enrolled;others;others;social_services_course;school_edu;portuguese;others;others;others;others;0-1;31+;0;5-8;6-10;5-8;0;0;5-8;6-10;0-4;0
1;110.0;140.0;0;0;0;1;0;0;0;14.5;13.0;9.4;-0.8;-3.12;Enrolled;married;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;armed_forces;0-1;31+;0;5-8;11+;0-4;1+;0;5-8;11+;5-8;0
0;140.0;117.3;0;0;0;1;0;0;0;10.666666666666666;11.333333333333334;7.6;2.6;0.32;Enrolled;married;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;skilled_worker;0-1;25-30;1+;9+;11+;5-8;0;1+;9+;11+;9+;1+
1;160.0;118.0;0;0;0;1;0;0;0;11.8;11.666666666666666;8.9;1.4;3.51;Enrolled;single;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;armed_forces;0-1;31+;1+;9+;11+;9+;0;1+;9+;11+;9+;1+
0;120.0;106.8;0;0;0;1;0;0;0;12.333333333333334;11.5;13.9;-0.3;0.79;Enrolled;single;others;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;0-1;31+;0;5-8;6-10;5-8;0;0;5-8;11+;0-4;0
1;122.0;114.3;1;0;0;1;0;0;0;11.0;11.2;9.4;-0.8;-3.12;Enrolled;single;others;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;services_or_seller;0-1;17-24;1+;9+;11+;5-8;0;1+;5-8;11+;5-8;0
0;120.0;147.8;0;0;0;1;0;0;0;11.25;12.0;13.9;-0.3;0.79;Enrolled;single;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;skilled_worker;skilled_worker;0-1;31+;0;5-8;6-10;0-4;0;0;5-8;6-10;5-8;0
0;120.0;120.0;0;0;0;1;0;0;0;11.5;11.4375;9.4;-0.8;-3.12;Enrolled;married;others;business_and_management_course;higher_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;machine_opt_and_installer;0-1;31+;1+;9+;11+;9+;0;1+;9+;11+;9+;0
0;133.1;119.0;0;0;0;1;0;1;0;10.666666666666666;11.8;10.8;1.4;1.74;Enrolled;others;others;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;31+;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
0;155.0;117.5;0;0;0;1;0;0;0;13.25;0.0;12.7;3.7;-1.7;Enrolled;single;others;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;services_or_seller;0-1;31+;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;136.0;127.0;1;0;0;1;0;0;0;13.67;13.67;9.4;-0.8;-3.12;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;administration_or_office;2-3;17-24;0;5-8;6-10;0-4;1+;0;5-8;6-10;0-4;1+
0;110.0;127.1;0;0;0;1;0;0;0;11.0;10.75;7.6;2.6;0.32;Enrolled;married;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;inter_tech_or_prof_personnel;0-1;31+;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;1+
1;133.1;152.8;1;0;0;1;0;0;1;12.428571428571429;12.3;12.4;0.5;1.79;Enrolled;married;others;health_course;school_edu;others;school_edu_degree;higher_edu_degree;unskilled_worker;professional_or_expert;2-3;25-30;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;100.0;100.0;0;0;0;1;0;0;0;11.4;12.333333333333334;9.4;-0.8;-3.12;Enrolled;married;others;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;2-3;31+;0;5-8;6-10;5-8;0;0;5-8;6-10;0-4;0
1;138.0;133.0;1;0;0;1;0;0;0;0.0;0.0;9.4;-0.8;-3.12;Enrolled;single;general;health_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;professional_or_expert;professional_or_expert;3+;17-24;0;5-8;6-10;0-4;1+;0;5-8;6-10;0-4;1+
1;150.0;139.4;0;0;0;1;0;0;0;12.0;13.0;7.6;2.6;0.32;Enrolled;single;others;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;administration_or_office;0-1;17-24;0;5-8;6-10;0-4;1+;0;5-8;6-10;0-4;0
1;118.0;110.0;1;0;0;1;0;0;0;12.25;11.5;10.8;1.4;1.74;Enrolled;single;others;others;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;administration_or_office;2-3;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;137.0;125.1;1;0;0;1;0;0;0;11.75;11.2;7.6;2.6;0.32;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;2-3;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;5-8;0
1;120.0;112.0;0;0;0;1;0;0;0;11.0;11.5;15.5;2.8;-4.06;Enrolled;single;general;business_and_management_course;school_edu;portuguese;higher_edu_degree;higher_edu_degree;professional_or_expert;professional_or_expert;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;148.0;130.0;0;0;0;1;0;0;0;12.714285714285714;12.714285714285714;12.7;3.7;-1.7;Enrolled;single;others;health_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;professional_or_expert;services_or_seller;0-1;17-24;0;5-8;11+;5-8;0;0;5-8;11+;5-8;0
1;127.0;124.6;1;0;0;1;0;1;0;10.0;11.75;11.1;0.6;2.02;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;services_or_seller;3+;17-24;0;5-8;11+;0-4;0;0;5-8;11+;0-4;0
1;137.0;139.8;1;1;0;1;0;0;0;12.571428571428571;12.571428571428571;10.8;1.4;1.74;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;professional_or_expert;inter_tech_or_prof_personnel;3+;17-24;0;5-8;6-10;5-8;0;0;5-8;11+;5-8;0
1;130.0;128.8;1;0;0;1;0;0;0;13.39;12.757142857142856;11.1;0.6;2.02;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;administration_or_office;3+;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;146.0;126.0;0;0;0;1;0;0;0;12.333333333333334;10.25;7.6;2.6;0.32;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;139.0;112.3;1;0;0;1;0;0;0;11.5;10.857142857142858;10.8;1.4;1.74;Enrolled;single;others;business_and_management_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;professional_or_expert;services_or_seller;0-1;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;0
1;130.0;137.4;0;0;0;1;0;0;0;15.0;14.0;15.5;2.8;-4.06;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;skilled_worker;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;140.0;124.3;1;0;0;1;0;0;1;12.32;11.9;12.4;0.5;1.79;Enrolled;single;general;health_course;school_edu;others;higher_edu_degree;higher_edu_degree;services_or_seller;professional_or_expert;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;121.0;111.9;1;0;0;1;1;1;0;11.333333333333334;10.571428571428571;10.8;1.4;1.74;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;services_or_seller;services_or_seller;2-3;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;0-4;0
1;130.0;149.0;1;0;0;1;1;0;0;12.0;13.666666666666666;7.6;2.6;0.32;Enrolled;single;others;nature_and_engineering_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;administration_or_office;0-1;31+;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;1+
1;132.0;143.6;1;0;0;1;1;0;0;12.8;11.6;13.9;-0.3;0.79;Enrolled;single;general;business_and_management_course;school_edu;portuguese;higher_edu_degree;higher_edu_degree;professional_or_expert;professional_or_expert;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;130.0;128.0;0;0;1;0;1;0;0;0.0;0.0;13.9;-0.3;0.79;Enrolled;single;others;nature_and_engineering_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;professional_or_expert;0-1;25-30;0;5-8;0-5;0-4;0;0;5-8;6-10;0-4;0
1;110.0;110.0;0;0;0;1;0;0;0;12.833333333333334;12.0;11.1;0.6;2.02;Enrolled;married;others;business_and_management_course;higher_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;31+;1+;5-8;6-10;5-8;0;1+;5-8;6-10;0-4;0
1;128.0;128.4;1;0;0;1;0;1;0;13.2;12.833333333333334;9.4;-0.8;-3.12;Enrolled;single;general;others;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;skilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;11+;5-8;0
1;138.0;135.9;1;0;0;1;0;0;0;11.6;11.666666666666666;7.6;2.6;0.32;Enrolled;single;general;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;unskilled_worker;0-1;17-24;0;5-8;11+;5-8;0;0;5-8;11+;5-8;0
1;127.0;121.1;1;0;0;1;0;0;0;13.166666666666666;12.5;15.5;2.8;-4.06;Enrolled;single;general;design_and_communication_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;services_or_seller;3+;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;143.0;144.1;1;0;0;1;0;0;0;12.6;12.375;10.8;1.4;1.74;Enrolled;single;general;business_and_management_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;professional_or_expert;unskilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;133.1;115.0;1;0;0;1;0;0;0;11.333333333333334;13.333333333333334;12.7;3.7;-1.7;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;professional_or_expert;professional_or_expert;0-1;17-24;0;5-8;6-10;0-4;1+;0;5-8;6-10;0-4;0
1;125.0;118.4;1;0;0;1;0;1;0;10.5;11.75;7.6;2.6;0.32;Enrolled;single;general;business_and_management_course;school_edu;portuguese;school_edu_degree;school_edu_degree;skilled_worker;skilled_worker;3+;17-24;0;5-8;6-10;0-4;0;0;5-8;6-10;0-4;1+
1;126.0;116.9;1;0;0;1;0;0;0;10.375;11.666666666666666;12.7;3.7;-1.7;Enrolled;single;general;social_services_course;school_edu;portuguese;school_edu_degree;school_edu_degree;unskilled_worker;machine_opt_and_installer;0-1;17-24;0;5-8;11+;5-8;0;0;5-8;11+;0-4;0
1;122.0;119.6;1;0;0;1;0;0;0;13.25;13.8375;13.9;-0.3;0.79;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;administration_or_office;administration_or_office;3+;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
1;141.0;135.4;1;0;0;1;0;0;0;12.50625;13.2;13.9;-0.3;0.79;Enrolled;single;general;health_course;school_edu;portuguese;higher_edu_degree;school_edu_degree;professional_or_expert;armed_forces;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;11+;5-8;0
1;129.0;126.9;1;0;0;1;0;1;0;12.2;11.5;7.6;2.6;0.32;Enrolled;single;general;others;school_edu;portuguese;school_edu_degree;school_edu_degree;professional_or_expert;skilled_worker;0-1;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;0-4;0
1;101.0;102.4;0;0;0;1;0;0;0;12.04;11.77142857142857;12.4;0.5;1.79;Enrolled;single;general;health_course;school_edu;portuguese;school_edu_degree;school_edu_degree;inter_tech_or_prof_personnel;administration_or_office;3+;17-24;0;5-8;6-10;5-8;0;0;5-8;6-10;5-8;0
